Feature name,Distribution,Reject pvalue,Params,target
14482,weibull_max,0.9123181472458622,"(2.1487692448642255, 5.255354015312603, 0.5917899392821159)",normal
14486,weibull_max,0.9855151415880271,"(7.962714459797418, 5.387690815236092, 1.4194661504957553)",normal
14489,weibull_max,0.9840742348163019,"(1.9680851186733266, 6.601295221210149, 1.0290592176689448)",normal
14490,norm,0.953569093176408,"(1.9633951251119508, 0.27291671601611256)",normal
14492,weibull_min,0.8904538913316652,"(10.277770144196808, 2.8445096653551074, 2.360708398748188)",normal
14496,norm,0.9905268743605748,"(4.194946838587646, 0.25631207864142264)",normal
14502,norm,0.6883637893776774,"(4.231591318890466, 0.31009329977105854)",normal
14504,weibull_min,0.9961414693936581,"(4.758443222192266, 2.243780726654797, 1.6045464225018353)",normal
14509,norm,0.6935249997346584,"(3.849207808544557, 0.44443508875722504)",normal
14513,genextreme,0.978123754989014,"(0.34334317253125746, 4.992667903168633, 0.385140616115189)",normal
14515,genextreme,0.6763472696886128,"(0.21483380927540652, 7.466389685157555, 0.1967443714114825)",normal
14516,weibull_min,0.9297098582200037,"(4.20232235520874, 7.076118602347148, 1.3335547545215127)",normal
14520,norm,0.9798853622968258,"(8.01876441023395, 0.6168429987316066)",normal
14522,norm,0.9986015612523063,"(5.391621591930935, 0.34535176306610366)",normal
14523,norm,0.6399673071219069,"(4.830622560001256, 0.23629242383945998)",normal
14532,weibull_min,0.9377891619452513,"(2.3179678829602697, 3.851819517703249, 1.0497147885161582)",normal
14534,genextreme,0.8454219988227549,"(0.3771881689783991, 4.472238451368218, 0.41144844987233764)",normal
14536,weibull_min,0.8764069912727724,"(5.388996340285668, 5.666777490087716, 1.850869912283994)",normal
14537,genextreme,0.9687552102071403,"(0.5754075295660799, 3.3183821899965946, 0.26237746537714657)",normal
14539,weibull_max,0.9148040219454879,"(3.0554200923759587, 3.654358011538969, 0.9509033599461707)",normal
14540,weibull_min,0.8588198809413905,"(2.849432541586483, 5.982658813881864, 0.8443177230744823)",normal
14543,norm,0.9155097590331355,"(6.274272752992851, 0.4053897842185719)",normal
14546,weibull_max,0.9420577327421086,"(6.683105892184997, 7.272361756152071, 1.795369760825856)",normal
14549,weibull_min,0.9280700947956704,"(1.931637632058934, 5.460466960289715, 0.5078723366735942)",normal
14551,norm,0.8960871179911912,"(5.071004409898183, 0.2322140471488177)",normal
14558,weibull_min,0.7683642396244967,"(2.502297580072456, 5.428767928732682, 0.5822963802713856)",normal
14562,weibull_min,0.7695345073175875,"(4.776540175547586, 2.093602413906388, 2.135362172253923)",normal
14568,norm,0.957724978905328,"(2.324164589947002, 0.4637005964164828)",normal
14569,weibull_min,0.7899506504832174,"(99461692.37036197, -19558179.375187457, 19558184.900905892)",normal
14571,weibull_min,0.4002847660115446,"(5.1652545691006075, 1.3966871032895862, 2.2440142133870467)",normal
14572,norm,0.9781933711173122,"(4.158430700012191, 0.4435388309473629)",normal
14573,norm,0.8340712949262248,"(6.317231186128566, 0.23280417052074107)",normal
14576,weibull_min,0.6515802511649309,"(5.056055369534593, 2.446817350482546, 1.500637832051356)",normal
14577,norm,0.9698602511569713,"(4.238846695661095, 0.24842757713654856)",normal
14578,norm,0.8103915216784193,"(4.989000163930668, 0.2720584587876247)",normal
14580,weibull_max,0.8664833701236859,"(2.113238473988406, 10.050451236988234, 1.5475189027621639)",normal
14581,genextreme,0.7036491515673828,"(0.43255844670058, 2.3350480439867294, 0.3353480388880858)",normal
14583,genextreme,0.8862612051195815,"(0.2341202870527273, 5.909561120771121, 0.2250986433889598)",normal
14584,genextreme,0.6665671588726878,"(0.20609207197794344, 6.217188605448213, 0.342432192929982)",normal
14585,weibull_max,0.9847941011045392,"(2.565986955760302, 7.68951064346549, 0.7019476190623866)",normal
14588,weibull_min,0.9913803974762473,"(22.137732486923397, -2.139872001366169, 6.798367173804515)",normal
14589,weibull_min,0.955553919234269,"(4.473598296207662, 3.9790565532392614, 0.9011349907742057)",normal
14591,norm,0.6412140823745269,"(7.177940400419619, 0.20855794099923194)",normal
14592,genextreme,0.9064579235424112,"(0.23247925026732263, 7.203890852876141, 0.1999803247991899)",normal
14593,weibull_max,0.564936496517038,"(2.249487109975637, 6.196710585005561, 0.47352143485197673)",normal
14594,weibull_min,0.5694211396256659,"(3.4289903831398285, 4.975983464394133, 0.6434447586356229)",normal
14596,norm,0.8826553352690518,"(1.8849622969725426, 0.4482337971803233)",normal
14598,weibull_min,0.2510011434104239,"(3.4717447685062393, 0.6019687009933932, 1.7389825673324677)",normal
14599,norm,0.3619653304611714,"(7.684838633179218, 0.1925974451436766)",normal
14600,genextreme,0.7087512198168741,"(0.41326319250565446, 3.6457827054580383, 0.29283329093308397)",normal
14603,weibull_min,0.8411624240274436,"(2.0181941547312485, 2.3311076165894287, 0.5298948342365652)",normal
14606,weibull_min,0.7113636480100021,"(3.0191309033119733, 3.284200225685807, 0.778726715464914)",normal
14609,norm,0.9988615673796933,"(7.14279152666224, 0.16405774275827897)",normal
14611,weibull_min,0.9734691517532157,"(2.610483078747837, 1.394241641383319, 1.1260352756026917)",normal
14619,weibull_min,0.9442160848398826,"(4.8539440029555525, 1.7601529152164672, 1.824774188246498)",normal
14621,norm,0.9753018796874258,"(6.360252089865462, 0.31674412318230594)",normal
14622,genextreme,0.8144908216436261,"(0.49684825965139723, 6.566557269328041, 1.0081464077111537)",normal
14625,genextreme,0.9317058753257775,"(0.40579038354054847, 3.7010253488157945, 0.3749842415406987)",normal
14627,norm,0.9022370132667166,"(5.224946175973243, 0.3318011561197763)",normal
14628,weibull_min,0.7275688036550498,"(12.35337269388097, 2.426619790829276, 2.5998633687902335)",normal
14631,norm,0.9786275890594316,"(6.39184328984104, 0.25797014297725684)",normal
14635,weibull_max,0.9120279881151101,"(2.406655023351978, 4.75433859096449, 0.9969015231886185)",normal
14636,weibull_min,0.48832025494548104,"(4.774820169448648, 4.03878240723681, 2.061965022284111)",normal
14637,weibull_max,0.9550532261290163,"(3.4064595438228036, 5.692349068332916, 0.7333284509423024)",normal
14638,weibull_min,0.43631719595877694,"(3.4577812607513847, 2.8321908680312573, 1.1516913172949477)",normal
14640,norm,0.9942486751124622,"(4.957149617239128, 0.27546149280713944)",normal
14645,weibull_max,0.5672745642387138,"(4.666305223027466, 4.90527260799743, 1.8165182750728595)",normal
14646,weibull_min,0.9993099266450467,"(24.58405445927371, -0.4644882690056288, 6.772618404620671)",normal
14648,norm,0.5027538454658533,"(8.865719575039318, 0.2672884734825307)",normal
14650,norm,0.997978437064081,"(6.5023822867450916, 0.2734339981563212)",normal
14652,weibull_min,0.9433401790895835,"(14.030872849771612, 2.226604469736533, 2.73760159475664)",normal
14656,weibull_min,0.8425734734223599,"(3.488270094044669, 5.513323803796606, 0.994362721717024)",normal
14658,norm,0.6627367897288134,"(5.2431431614399795, 0.3346872555077957)",normal
14662,weibull_min,0.48342932786642623,"(7.326220841620282, 5.560269020108244, 1.6549167351666085)",normal
14665,genextreme,0.8395419570809368,"(0.2497880848556808, 4.03462096821515, 0.5040485947545676)",normal
14668,genextreme,0.8758855766658077,"(0.507383650721799, 5.322636843204991, 0.2833673814925062)",normal
14670,weibull_min,0.6167926505460326,"(2.7864054478087548, 5.2894120700726095, 1.821068742774885)",normal
14671,weibull_min,0.9995957833509787,"(5.642036446344012, 2.499087504354013, 2.382802262501058)",normal
14675,genextreme,0.5997585883233145,"(0.3664692993851697, 5.755223164205491, 0.26964480940343427)",normal
14677,genextreme,0.9596418544945645,"(0.38880158464507725, 4.1203284622767455, 0.49217650566610416)",normal
14678,weibull_max,0.9964347257543158,"(2.373475926153029, 6.661890517575149, 0.9121198488061542)",normal
14681,genextreme,0.940786511637042,"(0.3786862628862593, 4.811880380689518, 0.5519503938682814)",normal
14684,norm,0.8531619860684178,"(5.771633183177136, 0.24412336945880936)",normal
14688,norm,0.9734873331145134,"(3.0496876238991613, 0.43569895783924617)",normal
14692,norm,0.9074658757169375,"(4.178957762497824, 0.387170463427769)",normal
14694,weibull_max,0.9673392234280352,"(3.2658241492545743, 5.06903295458334, 0.8545119572703708)",normal
14698,norm,0.9506830392925029,"(5.943529292534913, 0.5110753072850608)",normal
14701,weibull_max,0.9822467802287733,"(2.3773029731630047, 5.751531373937719, 0.8066543376555951)",normal
14703,weibull_min,0.6732031431073515,"(8.03059768796793, -1.1667914488273572, 4.488091732267309)",normal
14706,norm,0.8800501585019522,"(5.3498198670460715, 0.15736368133176673)",normal
14707,weibull_min,0.7999327944381032,"(5.922264850259059, 0.015544563124279091, 1.6847224426511982)",normal
14711,norm,0.9413890313630402,"(5.3726997169388016, 0.25352058104576114)",normal
14712,weibull_min,0.8436453639507754,"(4.654383204934808, -0.1399338081305257, 2.876956476497692)",normal
14713,genextreme,0.9826896460460087,"(0.47055866459035156, 6.151728754079902, 1.8877211086771624)",normal
14714,norm,0.9539186414731853,"(2.3791954664082664, 0.4857211749713326)",normal
14717,weibull_min,0.9790638749651644,"(8.161063355061627, 4.047923886978641, 2.546754408499239)",normal
14721,weibull_max,0.9305603993554169,"(2.7715142242313675, 4.204077528612769, 1.027843466809397)",normal
14722,genextreme,0.6816082605754981,"(0.42159011550916214, 3.1357395190546837, 0.42135918155663565)",normal
14723,weibull_min,0.9924590769771785,"(7.33302644547933, 4.3077137556938645, 1.7131759650191358)",normal
14725,weibull_min,0.9895422396784336,"(5.850358183297324, 3.362984686280061, 2.196443929719573)",normal
14732,norm,0.5800179204265985,"(1.451262110643897, 0.3353060060645241)",normal
14741,norm,0.973929576275249,"(5.759415125569733, 0.30333616020015935)",normal
14746,weibull_min,0.9602609717902766,"(9.647589029666133, 5.819743848472312, 1.3768563149290074)",normal
14747,weibull_min,0.9573979257012186,"(4.198733951758926, 5.757898567712392, 1.8231708844774175)",normal
14749,weibull_min,0.9886039427352832,"(3.3847244337830613, 4.240651406945911, 1.0417926247580227)",normal
14750,norm,0.9994734743402731,"(6.0559682910466375, 0.1977641402606175)",normal
14753,genextreme,0.8951984752107391,"(0.13538328691001367, 4.368863259109748, 0.43521079942870544)",normal
14755,norm,0.9083412748642805,"(5.819924348997655, 0.33376642885517127)",normal
14756,weibull_min,0.9851277739202817,"(4.6489726373319575, 1.5944473656421692, 2.73568137922105)",normal
14759,weibull_max,0.9801311045590662,"(2.5715954934057192, 4.537663097935608, 1.2823662801249758)",normal
14760,norm,0.975201109682639,"(6.476167362762155, 0.29634302457449085)",normal
14764,weibull_min,0.7166803030281357,"(55.36863632879992, -2.715808195650453, 9.07119241123166)",normal
14768,genextreme,0.7490118417083315,"(0.05976813403385757, 5.563628623625583, 0.15167435115636518)",normal
14771,weibull_max,0.9806840907176295,"(3.367745830970092, 3.433601100643189, 1.1215281256257963)",normal
14773,genextreme,0.9893456708519512,"(0.42357784525297304, 4.858069329133626, 0.2544074290474219)",normal
14778,weibull_max,0.905647662290717,"(2.9671155240917373, 4.1336197827392995, 0.746141203486536)",normal
14779,weibull_max,0.892832403810418,"(2.7425092157481594, 7.684807066399992, 0.9680497721513015)",normal
14780,norm,0.7060813905517251,"(5.7452523622791665, 0.6575389163141143)",normal
14781,norm,0.9552812283556018,"(4.059456205786321, 0.24028364189043333)",normal
14782,weibull_min,0.9727155667960669,"(2.719523373112345, 1.4620850913461876, 1.1113380305335205)",normal
14785,norm,0.4703600976328146,"(3.6061671970891718, 0.4120812217142957)",normal
14786,weibull_min,0.9974248964774208,"(7.20778176909689, 4.446704985625175, 1.249108229885349)",normal
14787,norm,0.9550157711542853,"(1.579646490066755, 0.3397788447002595)",normal
14790,norm,0.9875599590821301,"(3.9824087466481677, 0.43709688657498597)",normal
14791,weibull_min,0.9097945582809893,"(10.486282759956234, 3.2576696548674, 2.086583428063965)",normal
14795,norm,0.9923766319610876,"(3.0870123254649826, 0.30824779108358186)",normal
14807,weibull_max,0.9717299796338247,"(8.306696349783117, 5.046087240059057, 2.4963719420071744)",normal
14808,norm,0.7385626430272826,"(4.035104597865304, 0.2033270203580106)",normal
14809,genextreme,0.8628324590884635,"(0.2028575765030563, 6.230626579512919, 0.18729876810895438)",normal
14814,genextreme,0.9854694810298632,"(0.2678521063173327, 6.95189311348069, 0.49036154659729375)",normal
14817,weibull_min,0.6637877749810653,"(5.539029474094399, 3.9506847848207576, 2.4086597210610217)",normal
14821,norm,0.9445198745907688,"(5.469380789393505, 0.2944658652191026)",normal
14822,norm,0.961059349424987,"(4.394623145280621, 0.2740491354207727)",normal
14825,norm,0.9394260653402533,"(4.379189628633306, 0.2628275424283974)",normal
14832,genextreme,0.9982365145217945,"(0.4043995821519003, 5.1060947010410525, 0.22148984294544075)",normal
14833,weibull_min,0.879525264000999,"(6.662380164329116, -2.0176184938127313, 5.06877300037681)",normal
14835,norm,0.9876870564564454,"(4.0339078012094856, 0.32487327011941797)",normal
14840,weibull_min,0.985266674233299,"(5.464770478649349, 1.955880587199554, 2.643840798781554)",normal
14846,norm,0.916480101532548,"(6.177595400074469, 0.1419724166741472)",normal
14848,weibull_max,0.9957956522379909,"(8.955707866642935, 7.195290038056978, 3.558499318979844)",normal
14850,genextreme,0.8049579440065869,"(0.46126031965249337, 3.849618336367735, 0.3086156339666977)",normal
14852,weibull_min,0.736833625059635,"(5.693367238838492, 0.5592039612237354, 1.2730930668174538)",normal
14856,weibull_min,0.937689552670978,"(9.461768366473802, 2.057920984172811, 2.8581783054404424)",normal
14857,weibull_min,0.993021827087556,"(4.210717431815404, 5.503389256652165, 1.0851381886876648)",normal
14858,norm,0.3038321175151565,"(5.621136289859994, 0.24087088011534294)",normal
14859,norm,0.676958332686416,"(6.181614921025178, 0.22932152791746735)",normal
14865,weibull_min,0.5963878915499365,"(5.607497078994667, 4.979378129818491, 1.299594691748315)",normal
14868,weibull_min,0.976499698314905,"(5.5244741673770585, 1.808911023489752, 1.4549828025069815)",normal
14870,weibull_max,0.9857562858513157,"(3.3989671796611916, 4.244092471267994, 0.772515530660131)",normal
14876,weibull_min,0.8321316179258988,"(3.584673686019584, 5.318775697923858, 1.0426100723177836)",normal
14877,weibull_min,0.9660470895492437,"(2.693930877418644, 3.5966930035429447, 1.0637100813311138)",normal
14883,weibull_min,0.7882537111086567,"(7.13872672837768, 2.125652648478578, 2.475630980624535)",normal
14886,weibull_min,0.9787592145443095,"(5.877886896838396, 3.124112324892784, 2.116105200624766)",normal
14891,weibull_max,0.9548484713015482,"(3.058156380793201, 5.5049224697552415, 0.9084721953829793)",normal
14893,weibull_min,0.971327274443853,"(3.3283816120103156, 2.3660088754051403, 1.450084421711968)",normal
14899,norm,0.659279929659842,"(3.281721558492537, 0.26472606970459844)",normal
14903,weibull_min,0.8237124938311573,"(2.569839957056212, 4.985836492949228, 0.897047094760778)",normal
14910,norm,0.9650118977428332,"(5.982409521891975, 0.50186840705623)",normal
14912,genextreme,0.9340608813669331,"(0.35351699418104965, 4.568186110229149, 0.3940056530390682)",normal
14920,genextreme,0.9719271413849027,"(0.27501923452115506, 4.066890631159124, 0.42935407099915734)",normal
14922,norm,0.9685440526915043,"(3.0708929543117387, 0.694611867931162)",normal
14923,weibull_max,0.9961959128334525,"(2.0557931794474738, 6.371756235053416, 0.6922347780227458)",normal
14924,weibull_min,0.591662511945708,"(6.8190079532084376, 2.3650598158218283, 1.025641206680842)",normal
14929,norm,0.7303975530513939,"(3.279705137129309, 0.4034823325269098)",normal
14930,norm,0.9899128554260912,"(6.227036545811375, 0.33041142100249776)",normal
14933,weibull_max,0.9803748491692302,"(2.128245835887272, 3.913476850033068, 1.1170783314235249)",normal
14936,weibull_min,0.974931895904567,"(1.9486970794042429, 2.0859198180926386, 0.6894924998735656)",normal
14937,norm,0.8919192747980464,"(1.9720795379954723, 0.5687482351251516)",normal
14938,weibull_min,0.9156915099076182,"(3.1879611519595517, 5.507511363332611, 0.8361469150377372)",normal
14939,weibull_max,0.5785233521557385,"(3.1472594253147745, 5.418190751936649, 0.8032886798553941)",normal
